,Brand,sku,Available,Name,Price,Unit of Size,Size,Price,Previous Price,Discounted,Markdown Price,Markdown Label,Effective From,Effective Until,Whole Price,Store_ID
283,Hawaiian Tropic,075486087609,True,"Hawaiian Tropic Sheer Touch Sunscreen Lotion, SPF 50",$13.49,Ounce,8.0,$1.69/oz,$14.99,True,13.49,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,13.49,19
284,Hawaiian Tropic,075486091125,True,"Hawaiian Tropic Silk Hydration Sunscreen Clear Spray, SPF 30",$12.49,Ounce,6.0,$2.08/oz,$13.99,True,12.49,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,12.49,19
285,Hawaiian Tropic,075486091132,True,"Hawaiian Tropic Silk Hydration Sunscreen Face Lotion, SPF 30",$13.69,Ounce,1.7,$8.05/oz,$13.69,False,,,,,,19
286,Neutrogena,086800110811,True,Neutrogena Sheer Zinc Face Dry-Touch Sunscreen Broad Spectrum SPF 50 For Sensitive Skin,$17.99,Ounce,2.0,$9.00/oz,$17.99,False,,,,,,19
287,Banana Boat,079656018066,True,"Banana Boat Kids Sport Sunscreen Spray, Broad Spectrum SPF 50+",$13.99,Ounce,6.0,$2.33/oz,$13.99,False,,,,,,19
288,Hawaiian Tropic,075486091170,True,Hawaiian Tropic Everyday Active Lotion SPF 50,$12.49,Ounce,8.0,$1.56/oz,$12.49,False,,,,,,19
289,Hawaiian Tropic,075486089870,True,Hawaiian Tropic Island Sport Lotion SPF 30,$13.69,Ounce,8.0,$1.71/oz,$13.69,False,,,,,,19
290,Hawaiian Tropic,075486091507,True,Hawaiian Tropic Antioxidant Lotion SPF 30,$13.69,Ounce,6.0,$2.28/oz,$13.69,False,,,,,,19
291,Hawaiian Tropic,075486091514,True,"Hawaiian Tropic Antioxidant Lotion, SPF 50",$14.99,Ounce,6.0,$2.50/oz,$14.99,False,,,,,,19
292,Hawaiian Tropic,075486091149,True,Hawaiian Tropic Everyday Active Clear Spray SPF 50,$11.99,Ounce,6.0,$2.00/oz,$11.99,False,,,,,,19
293,Hawaiian Tropic,075486091866,True,Hawaiian Tropic Silk Hydration Weightless Lotion SPF 50,$14.99,Ounce,6.0,$2.50/oz,$14.99,False,,,,,,19
294,Hawaiian Tropic,075486091927,True,Hawaiian Tropic Silk Hydration Weightless Continuous Spray SPF 50,$12.19,Ounce,6.0,$2.03/oz,$12.19,False,,,,,,19
295,Sun Bum,871760000322,True,Sun Bum Original SPF 50 Sunscreen Lotion,$13.99,Ounce,3.0,$4.66/oz,$13.99,False,,,,,,43
296,Hawaiian Tropic,075486091828,True,"Hawaiian Tropic Sunscreen Mist, Antioxidant+, SPF 30",$13.69,Ounce,3.4,$4.03/oz,$13.69,False,,,,,,43
297,Sun Bum,871760001923,True,Sun Bum Original SPF 15 Sunscreen Lotion,$20.69,Ounce,8.0,$2.59/oz,$22.99,True,20.69,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,20.69,43
298,Sun Bum,871760001930,True,Sun Bum Original SPF 30 Sunscreen Lotion,$22.99,Ounce,8.0,$2.87/oz,$22.99,False,,,,,,43
299,Sun Bum,871760001947,True,Sun Bum Original SPF 50 Sunscreen Lotion,$20.69,Ounce,8.0,$2.59/oz,$22.99,True,20.69,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,20.69,43
300,Sun Bum,871760002098,True,Sun Bum Original SPF 70 Sunscreen Lotion,$22.99,Ounce,8.0,$2.87/oz,$22.99,False,,,,,,43
301,Little Hands Hawaii,680201860643,True,Little Hands Hawaii Sunscreen Original,$18.99,Ounce,1.0,$18.99/oz,$18.99,False,,,,,,43
302,Little Hands Hawaii,680201860636,True,Little Hands Hawaii Sunscreen Tinted,$18.99,Ounce,4.0,$4.75/oz,$18.99,False,,,,,,43
303,Little Hands Hawaii,852673999477,True,Little Hands Hawaii Tinted Sunscreen,$15.49,Ounce,4.0,$3.87/oz,$15.49,False,,,,,,43
304,Maui Vera,856930004058,True,Maui Vera Mineral Sunscreen Spf30,$12.99,Ounce,3.0,$4.33/oz,$14.99,True,12.99,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,12.99,43
305,Hawaiian Tropic,075486089894,True,"Hawaiian Tropic Island Sport Sunscreen, SPF 30",$13.99,Ounce,6.0,$2.33/oz,$13.99,False,,,,,,43
306,Hawaiian Tropic,075486091859,True,"Hawaiian Tropic Silk Hydration Lotion Sunscreen, SPF 30",$13.69,Ounce,6.0,$2.28/oz,$13.69,False,,,,,,43
307,Sun Bum,871760001954,True,"Sun Bum Sunscreen Spray, SPF 15",$22.99,Ounce,6.0,$3.83/oz,$22.99,False,,,,,,43
308,Neutrogena,086800110804,True,Neutrogena Sheer Zinc Dry-Touch Sunscreen Broad Spectrum SPF 50,$16.99,Each,1.0,,$16.99,False,,,,,,43
309,Hawaiian Tropic,075486087463,True,Hawaiian Tropic Sheer Touch Ultra Radiance Lotion Sunscreen SPF 15,$11.99,Ounce,8.0,$1.50/oz,$13.69,True,11.99,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,11.99,43
310,Banana Boat,079656031867,True,"Banana Boat Sport Performance Sunscreen, SPF 50",$13.19,Ounce,8.0,$1.65/oz,$14.69,True,13.19,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,13.19,43
311,Banana Boat,079656031799,True,"Banana Boat Sport Sunscreen Spray, SPF 50+",$13.19,Ounce,6.0,$2.20/oz,$14.69,True,13.19,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,13.19,43
312,Sun Bum,871760001978,True,"Sun Bum Moisturizing Sunscreen Spray, SPF 50",$20.69,Ounce,6.0,$3.45/oz,$22.99,True,20.69,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,20.69,43
313,Neutrogena,086800110828,True,Neutrogena Pure & Free Baby Sunscreen Lotion Broad Spectrum SPF 50,$19.99,Ounce,3.0,$6.66/oz,$19.99,False,,,,,,43
314,Banana Boat,079656024326,True,Banana Boat Baby 100% Mineral Sunscreen Lotion SPF50,$13.99,Ounce,6.0,$2.33/oz,$15.49,True,13.99,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,13.99,43
315,Banana Boat,079656024340,True,"Banana Boat Sport Mineral Sunscreen Lotion, SPF 50",$13.99,Ounce,6.0,$2.33/oz,$15.49,True,13.99,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,13.99,43
316,Banana Boat,079656049718,True,"Banana Boat Sport Performance Sunscreen Lotion, SPF 30",$11.49,Ounce,8.0,$1.44/oz,$12.99,True,11.49,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,11.49,43
317,Banana Boat,079656049725,True,"Banana Boat Sport Performance Sunscreen Lotion, SPF 50+",$12.99,Ounce,8.0,$1.62/oz,$14.59,True,12.99,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,12.99,43
318,Banana Boat,079656031775,True,Banana Boat Ultra Sport Performance SPF 15 Sunscreen,$13.29,Ounce,6.0,$2.22/oz,$13.29,False,,,,,,43
319,Banana Boat,079656004229,True,Banana Boat Ultra Sport Performance SPF 30 Sunscreen,$11.49,Ounce,10.0,$1.15/oz,$12.99,True,11.49,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,11.49,43
320,Banana Boat,079656031782,True,"Banana Boat Ultra Sport Performance Sunscreen, SPF 30",$11.99,Ounce,6.0,$2.00/oz,$13.29,True,11.99,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,11.99,43
321,Hawaiian Tropic,075486087470,True,"Hawaiian Tropic Sheer Touch Sunscreen Lotion, SPF 30",$11.99,Ounce,8.0,$1.50/oz,$13.69,True,11.99,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,11.99,43
322,Hawaiian Tropic,075486087609,True,"Hawaiian Tropic Sheer Touch Sunscreen Lotion, SPF 50",$13.49,Ounce,8.0,$1.69/oz,$14.99,True,13.49,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,13.49,43
323,Banana Boat,079656044836,True,"Banana Boat Protective Dry Oil Sunscreen with Argan Oil, SPF 15",$13.99,Ounce,6.0,$2.33/oz,$13.99,False,,,,,,43
324,Alba Botanica,724742008253,True,Alba Botanica Hawaiian Sunscreen Soothing Aloe Vera Spf 30,$14.99,Ounce,4.0,$3.75/oz,$14.99,False,,,,,,43
325,Alba Botanica,724742008277,True,"Alba Botanica Hawaiian Sunscreen, Revitalizing Green Tea Spf 45",$14.99,Ounce,4.0,$3.75/oz,$14.99,False,,,,,,43
326,Hawaiian Tropic,075486091125,True,"Hawaiian Tropic Silk Hydration Sunscreen Clear Spray, SPF 30",$12.49,Ounce,6.0,$2.08/oz,$13.99,True,12.49,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,12.49,43
327,Hawaiian Tropic,075486091132,True,"Hawaiian Tropic Silk Hydration Sunscreen Face Lotion, SPF 30",$13.69,Ounce,1.7,$8.05/oz,$13.69,False,,,,,,43
328,Banana Boat,079656018066,True,"Banana Boat Kids Sport Sunscreen Spray, Broad Spectrum SPF 50+",$13.99,Ounce,6.0,$2.33/oz,$13.99,False,,,,,,43
329,Hawaiian Tropic,075486091170,True,Hawaiian Tropic Everyday Active Lotion SPF 50,$14.99,Ounce,8.0,$1.87/oz,$14.99,False,,,,,,43
330,Hawaiian Tropic,075486089863,True,Hawaiian Tropic Island Sport Lotion SPF 15,$13.69,Ounce,8.0,$1.71/oz,$13.69,False,,,,,,43
331,Hawaiian Tropic,075486089870,True,Hawaiian Tropic Island Sport Lotion SPF 30,$13.69,Ounce,8.0,$1.71/oz,$13.69,False,,,,,,43
332,Hawaiian Tropic,075486091507,True,Hawaiian Tropic Antioxidant Lotion SPF 30,$13.69,Ounce,6.0,$2.28/oz,$13.69,False,,,,,,43
333,Hawaiian Tropic,075486091514,True,"Hawaiian Tropic Antioxidant Lotion, SPF 50",$14.99,Ounce,6.0,$2.50/oz,$14.99,False,,,,,,43
334,Hawaiian Tropic,075486091149,True,Hawaiian Tropic Everyday Active Clear Spray SPF 50,$14.99,Ounce,6.0,$2.50/oz,$14.99,False,,,,,,43
335,Sun Bum,871760008137,True,Sun Bum Mineral Spray SPF 50,$19.99,Each,1.0,,$19.99,False,,,,,,43
336,Sun Bum,871760002975,True,"Sun Bum Face Lotion, SPF 50",$14.99,Ounce,3.0,$5.00/oz,$14.99,False,,,,,,43
337,Hawaiian Tropic,075486091866,True,Hawaiian Tropic Silk Hydration Weightless Lotion SPF 50,$14.99,Ounce,6.0,$2.50/oz,$14.99,False,,,,,,43
338,Hawaiian Tropic,075486091927,True,Hawaiian Tropic Silk Hydration Weightless Continuous Spray SPF 50,$13.49,Ounce,6.0,$2.25/oz,$14.99,True,13.49,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,13.49,43
339,Banana Boat,079656046649,True,"Banana Boat Sport Ultra Lip Balm, SPF 50",$3.50,Ounce,0.15,$23.33/oz,$4.19,True,3.5,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,3.5,43
340,Banana Boat,079656024692,True,Banana Boat Kids Sport Stick SPF 50,$7.99,Ounce,0.5,$15.98/oz,$7.99,False,,,,,,43
341,Hawaiian Tropic,075486132309,True,Hawaiian Tropic Lip Balm SPF30,$3.99,Ounce,0.15,$26.60/oz,$3.99,False,,,,,,43
342,Sol Remedies,007191995160,True,Sol Remedies Sunscreen Reef Safe,$16.99,Ounce,4.0,$4.25/oz,$19.99,True,16.99,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,16.99,48
343,Sun Bum,871760001923,True,Sun Bum Original SPF 15 Sunscreen Lotion,$22.99,Ounce,8.0,$2.87/oz,$22.99,False,,,,,,48
344,Sun Bum,871760001930,True,Sun Bum Original SPF 30 Sunscreen Lotion,$20.69,Ounce,8.0,$2.59/oz,$22.99,True,20.69,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,20.69,48
345,Sun Bum,871760001947,True,Sun Bum Original SPF 50 Sunscreen Lotion,$20.69,Ounce,8.0,$2.59/oz,$22.99,True,20.69,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,20.69,48
346,Ao Organics,000602592828,True,Ao Organics Sunscreen Stick Med,$17.99,Ounce,2.0,$9.00/oz,$17.99,False,,,,,,48
347,Little Hands Hawaii,680201860643,True,Little Hands Hawaii Sunscreen Original,$16.99,Ounce,1.0,$16.99/oz,$18.99,True,16.99,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,16.99,48
348,Little Hands Hawaii,680201860636,True,Little Hands Hawaii Sunscreen Tinted,$18.99,Ounce,4.0,$4.75/oz,$18.99,False,,,,,,48
349,Little Hands Hawaii,852673999477,True,Little Hands Hawaii Tinted Sunscreen,$15.49,Ounce,4.0,$3.87/oz,$15.49,False,,,,,,48
350,Hawaiian Tropic,075486089894,True,"Hawaiian Tropic Island Sport Sunscreen, SPF 30",$13.99,Ounce,6.0,$2.33/oz,$13.99,False,,,,,,48
351,Sun Bum,871760001954,True,"Sun Bum Sunscreen Spray, SPF 15",$20.69,Ounce,6.0,$3.45/oz,$22.99,True,20.69,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,20.69,48
352,Alba Botanica,724742003814,True,"Alba Botanica Sunscreen Sensitive Spray, SPF 50",$19.99,Ounce,6.0,$3.33/oz,$19.99,False,,,,,,48
353,Banana Boat,079656031799,True,"Banana Boat Sport Sunscreen Spray, SPF 50+",$13.19,Ounce,6.0,$2.20/oz,$14.69,True,13.19,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,13.19,48
354,Sun Bum,871760001978,True,"Sun Bum Moisturizing Sunscreen Spray, SPF 50",$20.69,Ounce,6.0,$3.45/oz,$22.99,True,20.69,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,20.69,48
355,Alba Botanica,724742008437,True,"Alba Botanica Hawaiian Sunscreen, Nourishing Coconut SPF 50",$20.49,Ounce,6.0,$3.42/oz,$20.49,False,,,,,,48
356,Banana Boat,079656049718,True,"Banana Boat Sport Performance Sunscreen Lotion, SPF 30",$11.49,Ounce,8.0,$1.44/oz,$12.99,True,11.49,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,11.49,48
357,Banana Boat,079656049725,True,"Banana Boat Sport Performance Sunscreen Lotion, SPF 50+",$12.99,Ounce,8.0,$1.62/oz,$14.59,True,12.99,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,12.99,48
358,Banana Boat,079656031782,True,"Banana Boat Ultra Sport Performance Sunscreen, SPF 30",$11.99,Ounce,6.0,$2.00/oz,$13.29,True,11.99,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,11.99,48
359,Hawaiian Tropic,075486091125,True,"Hawaiian Tropic Silk Hydration Sunscreen Clear Spray, SPF 30",$12.49,Ounce,6.0,$2.08/oz,$13.99,True,12.49,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,12.49,48
360,Coola,857724008245,True,Coola Classic Body Organic Sunscreen Lotion SPF 50 - Fragrance Free,$27.99,Ounce,5.0,$5.60/oz,$27.99,False,,,,,,48
361,Coola,857724008252,True,Coola Classic Body Organic Sunscreen Lotion SPF 50 - Guava Mango,$27.99,Ounce,5.0,$5.60/oz,$27.99,False,,,,,,48
362,Coola,857724008962,True,Coola Classic Body Organic Sunscreen Spray SPF 30 - Tropical Coconut,$24.99,Ounce,6.0,$4.17/oz,$24.99,False,,,,,,48
363,Coola,857724008986,True,Coola Classic Body Organic Sunscreen Spray SPF 50 - Fragrance Free,$24.99,Ounce,6.0,$4.17/oz,$24.99,False,,,,,,48
364,Sun Bum,871760008137,True,Sun Bum Mineral Spray SPF 50,$19.99,Each,1.0,,$19.99,False,,,,,,48
365,Sun Bum,871760002975,True,"Sun Bum Face Lotion, SPF 50",$17.19,Ounce,3.0,$5.73/oz,$18.99,True,17.19,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,17.19,48
366,Sun Bum,871760007727,True,Sun Bum Mineral Lotion Face SPF 30,$19.99,Each,1.0,,$19.99,False,,,,,,48
367,Thinkbaby,890397002684,True,Thinkbaby Sunscreen Spf50,$15.79,Ounce,3.0,$5.26/oz,$15.79,False,,,,,,27
368,Thinksport,890397002806,True,Thinksport Sunscreen Spf50,$15.79,Ounce,3.0,$5.26/oz,$15.79,False,,,,,,27
369,Alba Botanica,724742004040,True,Alba Mineral Sunscreen Spf35,$19.99,Ounce,6.0,$3.33/oz,$19.99,False,,,,,,27
370,Sun Bum,871760000322,True,Sun Bum Original SPF 50 Sunscreen Lotion,$12.59,Ounce,3.0,$4.20/oz,$13.99,True,12.59,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,12.59,27
371,Hawaiian Tropic,075486091828,True,"Hawaiian Tropic Sunscreen Mist, Antioxidant+, SPF 30",$13.69,Ounce,3.4,$4.03/oz,$13.69,False,,,,,,27
372,Sun Bum,871760001923,True,Sun Bum Original SPF 15 Sunscreen Lotion,$20.69,Ounce,8.0,$2.59/oz,$22.99,True,20.69,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,20.69,27
373,Sun Bum,871760001930,True,Sun Bum Original SPF 30 Sunscreen Lotion,$20.69,Ounce,8.0,$2.59/oz,$22.99,True,20.69,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,20.69,27
374,Sun Bum,871760001947,True,Sun Bum Original SPF 50 Sunscreen Lotion,$20.69,Ounce,8.0,$2.59/oz,$22.99,True,20.69,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,20.69,27
375,Sun Bum,871760002098,True,Sun Bum Original SPF 70 Sunscreen Lotion,$20.69,Ounce,8.0,$2.59/oz,$22.99,True,20.69,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,20.69,27
376,Element Herbs,013964029413,True,Eh Coconut Sunscreen Stk Spf30,$10.29,Ounce,0.6,$17.15/oz,$10.29,False,,,,,,27
377,Undefined,013964029406,True,Eh Unscntd Sunscreen Stk Spf30,$10.29,Ounce,0.6,$17.15/oz,$10.29,False,,,,,,27
378,Little Hands Hawaii,680201860643,True,Little Hands Hawaii Sunscreen Original,$16.99,Ounce,1.0,$16.99/oz,$18.99,True,16.99,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,16.99,27
379,Little Hands Hawaii,680201860636,True,Little Hands Hawaii Sunscreen Tinted,$16.99,Ounce,4.0,$4.25/oz,$18.99,True,16.99,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,16.99,27
380,Little Hands Hawaii,852673999477,True,Little Hands Hawaii Tinted Sunscreen,$13.49,Ounce,4.0,$3.37/oz,$15.49,True,13.49,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,13.49,27
381,Maui Vera,856930004041,True,Maui Vera Mineral Sunscreen Spf30,$24.49,Ounce,6.5,$3.77/oz,$26.99,True,24.49,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,24.49,27
382,Maui Vera,856930004058,True,Maui Vera Mineral Sunscreen Spf30,$12.99,Ounce,3.0,$4.33/oz,$14.99,True,12.99,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,12.99,27
383,Hawaiian Tropic,075486089894,True,"Hawaiian Tropic Island Sport Sunscreen, SPF 30",$13.99,Ounce,6.0,$2.33/oz,$13.99,False,,,,,,27
384,Hawaiian Tropic,075486091859,True,"Hawaiian Tropic Silk Hydration Lotion Sunscreen, SPF 30",$13.69,Ounce,6.0,$2.28/oz,$13.69,False,,,,,,27
385,Sun Bum,871760001954,True,"Sun Bum Sunscreen Spray, SPF 15",$20.69,Ounce,6.0,$3.45/oz,$22.99,True,20.69,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,20.69,27
386,Neutrogena,086800110804,True,Neutrogena Sheer Zinc Dry-Touch Sunscreen Broad Spectrum SPF 50,$19.99,Each,1.0,,$19.99,False,,,,,,27
387,Hawaiian Tropic,075486087463,True,Hawaiian Tropic Sheer Touch Ultra Radiance Lotion Sunscreen SPF 15,$11.99,Ounce,8.0,$1.50/oz,$13.69,True,11.99,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,11.99,27
388,Alba Botanica,724742003814,True,"Alba Botanica Sunscreen Sensitive Spray, SPF 50",$19.99,Ounce,6.0,$3.33/oz,$19.99,False,,,,,,27
389,Banana Boat,079656031867,True,"Banana Boat Sport Performance Sunscreen, SPF 50",$13.19,Ounce,8.0,$1.65/oz,$14.69,True,13.19,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,13.19,27
390,Banana Boat,079656031799,True,"Banana Boat Sport Sunscreen Spray, SPF 50+",$13.19,Ounce,6.0,$2.20/oz,$14.69,True,13.19,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,13.19,27
391,Hawaiian Tropic,075486087425,True,"Hawaiian Tropic Sunscreen Tanning Lotion, Spf 4",$13.69,Ounce,8.0,$1.71/oz,$13.69,False,,,,,,27
392,Sun Bum,871760001978,True,"Sun Bum Moisturizing Sunscreen Spray, SPF 50",$20.69,Ounce,6.0,$3.45/oz,$22.99,True,20.69,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,20.69,27
393,Hawaiian Tropic,075486132538,True,Hawaiian Tropic Mineral Translucent Sunscreen Powder Brush SPF 30,$23.99,Ounce,0.15,$159.93/oz,$23.99,False,,,,,,27
394,Neutrogena,086800110828,True,Neutrogena Pure & Free Baby Sunscreen Lotion Broad Spectrum SPF 50,$19.99,Ounce,3.0,$6.66/oz,$19.99,False,,,,,,27
395,Alba Botanica,724742008437,True,"Alba Botanica Hawaiian Sunscreen, Nourishing Coconut SPF 50",$20.49,Ounce,6.0,$3.42/oz,$20.49,False,,,,,,27
396,Alba Botanica,724742003906,True,"Alba Botanica Sunscreen Lotion, Sport Protection, SPF 45",$14.99,Ounce,4.0,$3.75/oz,$14.99,False,,,,,,27
397,Alba Botanica,724742003890,True,"Alba Botanica Sunscreen, Sensitive Mineral Protection Spf 30",$16.29,Ounce,4.0,$4.07/oz,$16.29,False,,,,,,27
398,Banana Boat,079656024326,True,Banana Boat Baby 100% Mineral Sunscreen Lotion SPF50,$13.99,Ounce,6.0,$2.33/oz,$15.49,True,13.99,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,13.99,27
399,Banana Boat,079656024340,True,"Banana Boat Sport Mineral Sunscreen Lotion, SPF 50",$13.99,Ounce,6.0,$2.33/oz,$15.49,True,13.99,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,13.99,27
400,Banana Boat,079656049718,True,"Banana Boat Sport Performance Sunscreen Lotion, SPF 30",$11.49,Ounce,8.0,$1.44/oz,$12.99,True,11.49,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,11.49,27
401,Banana Boat,079656049725,True,"Banana Boat Sport Performance Sunscreen Lotion, SPF 50+",$12.99,Ounce,8.0,$1.62/oz,$14.59,True,12.99,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,12.99,27
402,Banana Boat,079656031775,True,Banana Boat Ultra Sport Performance SPF 15 Sunscreen,$13.29,Ounce,6.0,$2.22/oz,$13.29,False,,,,,,27
403,Banana Boat,079656004229,True,Banana Boat Ultra Sport Performance SPF 30 Sunscreen,$11.49,Ounce,10.0,$1.15/oz,$12.99,True,11.49,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,11.49,27
404,Banana Boat,079656031782,True,"Banana Boat Ultra Sport Performance Sunscreen, SPF 30",$11.99,Ounce,6.0,$2.00/oz,$13.29,True,11.99,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,11.99,27
405,Hawaiian Tropic,075486087470,True,"Hawaiian Tropic Sheer Touch Sunscreen Lotion, SPF 30",$11.99,Ounce,8.0,$1.50/oz,$13.69,True,11.99,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,11.99,27
406,Hawaiian Tropic,075486087609,True,"Hawaiian Tropic Sheer Touch Sunscreen Lotion, SPF 50",$13.49,Ounce,8.0,$1.69/oz,$14.99,True,13.49,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,13.49,27
407,Sun Bum,871760000339,True,Sun Bum Travel Size Moisturizing Sunscreen Lotion SPF70,$12.59,Ounce,3.0,$4.20/oz,$13.99,True,12.59,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,12.59,27
408,Banana Boat,079656044836,True,"Banana Boat Protective Dry Oil Sunscreen with Argan Oil, SPF 15",$13.99,Ounce,6.0,$2.33/oz,$13.99,False,,,,,,27
409,Alba Botanica,724742008253,True,Alba Botanica Hawaiian Sunscreen Soothing Aloe Vera Spf 30,$15.29,Ounce,4.0,$3.82/oz,$15.29,False,,,,,,27
410,Alba Botanica,724742008277,True,"Alba Botanica Hawaiian Sunscreen, Revitalizing Green Tea Spf 45",$14.99,Ounce,4.0,$3.75/oz,$14.99,False,,,,,,27
411,Alba Botanica,724742003821,True,"Alba Botanica Sunscreen Active Kids Clear Spray, SPF 50",$19.99,Ounce,6.0,$3.33/oz,$19.99,False,,,,,,27
412,Banana Boat,079656000252,True,"Banana Boat Sunscreen, Spray, Deep Tanning Oil, SPF 4",$11.69,Ounce,8.0,$1.46/oz,$11.69,False,,,,,,27
413,Banana Boat,079656013320,True,"Banana Boat Ultra Sport Clear Sunscreen Spray, SPF 50+",$19.99,Ounce,12.0,$1.67/oz,$23.59,True,19.99,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,19.99,27
414,Hawaiian Tropic,075486091125,True,"Hawaiian Tropic Silk Hydration Sunscreen Clear Spray, SPF 30",$12.49,Ounce,6.0,$2.08/oz,$13.99,True,12.49,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,12.49,27
415,Hawaiian Tropic,075486091132,True,"Hawaiian Tropic Silk Hydration Sunscreen Face Lotion, SPF 30",$13.69,Ounce,1.7,$8.05/oz,$13.69,False,,,,,,27
416,Neutrogena,086800110811,True,Neutrogena Sheer Zinc Face Dry-Touch Sunscreen Broad Spectrum SPF 50 For Sensitive Skin,$17.99,Ounce,2.0,$9.00/oz,$17.99,False,,,,,,27
417,Banana Boat,079656018066,True,"Banana Boat Kids Sport Sunscreen Spray, Broad Spectrum SPF 50+",$13.99,Ounce,6.0,$2.33/oz,$13.99,False,,,,,,27
418,Coola,857724008245,True,Coola Classic Body Organic Sunscreen Lotion SPF 50 - Fragrance Free,$27.99,Ounce,5.0,$5.60/oz,$27.99,False,,,,,,27
419,Coola,857724008252,True,Coola Classic Body Organic Sunscreen Lotion SPF 50 - Guava Mango,$27.99,Ounce,5.0,$5.60/oz,$27.99,False,,,,,,27
420,Coola,857724008962,True,Coola Classic Body Organic Sunscreen Spray SPF 30 - Tropical Coconut,$24.99,Ounce,6.0,$4.17/oz,$24.99,False,,,,,,27
421,Coola,857724008986,True,Coola Classic Body Organic Sunscreen Spray SPF 50 - Fragrance Free,$24.99,Ounce,6.0,$4.17/oz,$24.99,False,,,,,,27
422,Coola,857724008979,True,Coola Classic Body Organic Sunscreen Spray SPF 50 - Guava Mango,$24.99,Ounce,6.0,$4.17/oz,$24.99,False,,,,,,27
