Unnamed: 0,URL,Item Name,Ingredients,Reef Safe Determination
79,https://www.neutrogena.com/products/sun/sheer-zinc-face-dry-touch-sunscreen-broad-spectrum-spf-50-for-sensitive-skin/6811081.html?tilePosition=1,Neutrogena Sheer Zinc Face Dry-Touch Sunscreen Broad Spectrum SPF 50 For Sensitive Skin,"Zinc oxide 21.6% (sunscreen) Water, C12-15 Alkyl Benzoate, Octyldodecyl Citrate Crosspolymer, Styrene/Acrylates Copolymer, Phenyl Trimethicone, Cetyl PEG/PPG-10/1 Dimethicone, Dimethicone, Polyhydroxystearic Acid, Glycerin, Ethyl Methicone, Cetyl Dimethicone, Silica, Colloidal Oatmeal, Tocopheryl Acetate, Chrysanthemum Parthenium (Feverfew) Flower/Leaf/Stem Juice, Glyceryl Behenate, Phenethyl Alcohol, Caprylyl Glycol, Cetyl Dimethicone/Bis-Vinyldimethicone Crosspolymer, Acrylates/Dimethicone Copolymer, Sodium Chloride, Phenoxyethanol, Chlorphenesin",2
80,https://coola.com/products/classic-body-organic-sunscreen-spray-spf-50-guava-mango?variant=39261129343018,Coola Classic Body Organic Sunscreen Spray SPF 50 - Guava Mango,"Active Ingredients (Sunscreen): Avobenzone 2.9%, Homosalate 4.0%, Octisalate 4.9%, Octocrylene 9.5% Inactive Ingredients: Alcohol (ORGANIC), Brassica Campestris (Rapeseed) Seed Oil, Butyloctyl Salicylate, Camelina Sativa Seed Oil, Carthamus Tinctorius (Safflower) Seed Oil (ORGANIC), Ethyl Ferulate, Flavor*, Limnanthes Alba (Meadowfoam) Seed Oil, Mauritia Flexuosa (Buriti) Fruit Oil (ORGANIC), Opuntia Ficus-Indica Flower Extract, Rubus Idaeus (Raspberry) Seed Oil (ORGANIC), VA/Butyl Maleate/Isobornyl Acrylate Copolymer
*Naturally derived",1
81,https://coola.com/products/classic-body-organic-sunscreen-spray-spf-50-fragrance-free?variant=39261136093226,Coola Classic Body Organic Sunscreen Spray SPF 50 - Fragrance Free,"Active Ingredients (Sunscreen): Avobenzone 2.9%, Homosalate 4.0%, Octisalate 4.9%, Octocrylene 9.5%
Inactive Ingredients: Alcohol (ORGANIC), Brassica Campestris (Rapeseed) Seed Oil, Butyloctyl Salicylate, Camelina Sativa Seed Oil, Carthamus Tinctorius (Safflower) Seed Oil (ORGANIC), Ethyl Ferulate, Limnanthes Alba (Meadowfoam) Seed Oil, Mauritia Flexuosa (Buriti) Fruit Oil (ORGANIC), Opuntia Ficus-Indica Flower Extract, Rubus Idaeus (Raspberry) Seed Oil (ORGANIC), VA/Butyl Maleate/Isobornyl Acrylate Copolymer",1
82,https://coola.com/collections/sunscreen-body/products/classic-body-organic-sunscreen-spray-spf-30-tropical-coconut,Coola Classic Body Organic Sunscreen Spray SPF 30 - Tropical Coconut,"Active Ingredients (Sunscreen): Avobenzone 2.8%, Octisalate 4.9%, Octocrylene 7.6%
Inactive Ingredients: Alcohol (ORGANIC), Aloe Barbadensis Leaf Juice, Butyloctyl Salicylate, Carthamus Tinctorius (Safflower) Seed Oil (ORGANIC), Dimethyl Heptenal , Gamma-Nonalactone , Gamma-Octalactone , Limnanthes Alba (Meadowfoam) Seed Oil, Maltol , Mauritia Flexuosa (Buriti) Fruit Oil (ORGANIC), Methyl Dihydroabietate, Opuntia Ficus-Indica Seed Oil, Rubus Idaeus (Raspberry) Seed Oil (ORGANIC), Trans-2-Hexenal , Triethyl Citrate , Vanillin",1
83,https://coola.com/collections/sunscreen-body/products/classic-body-organic-sunscreen-lotion-spf-50-guava-mango?variant=39261066690602,Classic Body Organic Sunscreen Lotion SPF 50 - Guava Mango,"Active Ingredients (Sunscreen): Avobenzone 1.75%, Homosalate 5.0% Octisalate 2.0%, Octocrylene 5.0%
Inactive Ingredients: Aloe Barbadensis Leaf Juice (ORGANIC), Brassica Campestris (Rapeseed) Seed Oil, Butylene Glycol, Camelina Sativa Seed Oil, Caprylyl Glycol, Carthamus Tinctorius (Safflower) Oleosomes, Carthamus Tinctorius (Safflower) Seed Oil (ORGANIC), Cetearyl Alcohol, Cetyl Palmitate, Decyl Glucoside, Dimethicone, Flavor*, Glycerin (ORGANIC), 1,2-Hexanediol, Limnanthes Alba (Meadowfoam) Seed Oil, Mauritia Flexuosa (Buriti) Fruit Oil, Methyl Dihydroabietate, Opuntia Ficus-Indica Flower Extract, Polyacrylate Crosspolymer-6, Polysilicone-11, Rubus Idaeus (Raspberry) Seed Oil, Silica, Sodium Hydroxide, Sodium Phytate, Sorbitan Oleate, Sorbitan Palmitate, Tropolone, Water, Xanthan Gum",1
84,https://coola.com/products/classic-body-organic-sunscreen-lotion-spf-50-fragrance-free,Classic Body Organic Sunscreen Lotion SPF 50 - Fragrance Free,"Active Ingredients (Sunscreen): Avobenzone 1.75%, Homosalate 5.0% Octisalate 2.0%, Octocrylene 5.0%
Inactive Ingredients: Aloe Barbadensis Leaf Juice (ORGANIC), Brassica Campestris (Rapeseed) Seed Oil, Butylene Glycol, Camelina Sativa Seed Oil, Caprylyl Glycol, Carthamus Tinctorius (Safflower) Oleosomes, Carthamus Tinctorius (Safflower) Seed Oil (ORGANIC), Cetearyl Alcohol, Cetyl Palmitate, Decyl Glucoside, Dimethicone, Glycerin (ORGANIC), 1,2-Hexanediol, Limnanthes Alba (Meadowfoam) Seed Oil, Mauritia Flexuosa (Buriti) Fruit Oil, Methyl Dihydroabietate, Opuntia Ficus-Indica Flower Extract, Polyacrylate Crosspolymer-6, Polysilicone-11, Rubus Idaeus (Raspberry) Seed Oil, Silica, Sodium Hydroxide, Sodium Phytate, Sorbitan Oleate, Sorbitan Palmitate, Tropolone, Water, Xanthan Gum",1
85,https://www.bananaboat.com/products/banana-boat-baby-100-mineral-lotion-spf-50?_pos=1&_sid=22092fa6e&_ss=r,Banana Boat Baby 100% Mineral Sunscreen Lotion SPF50,"Active Ingredients: Titanium Dioxide (4.5%), Zinc Oxide (6.5%)
Inactive Ingredients: Water, Caprylic/ Capric Triglyceride, Isohexadecane, Butyloctyl Salicylate, Octyldodecyl Citrate Crosspolymer, Cetyl Peg/ Ppg-10/ 1 Dimethicone, Lauryl Peg-8 Dimethicone, C30-38 Olefin/ Isopropyl Maleate/ Ma Copolymer, Sodium Chloride, Ethylhexyl Methoxycrylene, Dimethicone, Phenoxyethanol, Caprylyl Glycol, Peg-8, Alumina, Glycerin, Sodium Citrate, Tocopheryl Acetate",2
86,https://www.bananaboat.com/products/banana-boat-deep-tanning-dry-oil-spray-spf-4?_pos=3&_sid=b4ef6ae81&_ss=r,"Banana Boat Dry Oil Clear Sunscreen Spray, SPF 4","Homosalate 3.0%, octocrylene 1.0%",1
87,https://www.bananaboat.com/products/banana-boat-kids-sport-lotion-spf-50?_pos=1&_sid=eec165548&_ss=r,"Banana Boat Kid's Sport Lotion, SPF 50","Titanium dioxide 4.5%, zinc oxide 6.5%",2
88,https://www.bananaboat.com/products/banana-boat-kids-sport-stick-spf-50?_pos=1&_sid=32db63409&_ss=r,Banana Boat Kids Sport Stick SPF 50,"Avobenzone 2.7%, homosalate 9.0%, octisalate 4.5%, octocrylene 9.0%",1
89,https://www.bananaboat.com/products/banana-boat-kids-sport-spray-spf-50?_pos=1&_sid=854c53e43&_ss=r,"Banana Boat Kids Sport Sunscreen Spray, Broad Spectrum SPF 50+","Avobenzone 3.0%, homosalate 10.0%, octisalate 5.0%, octocrylene 6.0%",1
90,https://www.bananaboat.com/products/banana-boat-dry-oil-spray-spf-15?_pos=1&_sid=bb241ab9b&_ss=r,"Banana Boat Protective Dry Oil Sunscreen with Argan Oil, SPF 15","Avobenzone 1.5%, homosalate 5.0%, octocrylene 3.5%",1
91,https://www.bananaboat.com/products/banana-boat-sport-ultra-lotion-spf-50?_pos=2&_sid=55b871734&_ss=r,"Banana Boat Sport Performance Sunscreen Lotion, SPF 50+","Avobenzone 2.7%, homosalate 9.0%, octisalate 4.5%, octocrylene 6.5%",1
92,https://www.bananaboat.com/products/banana-boat-sport-ultra-lotion-spf-50?_pos=2&_sid=55b871734&_ss=r,"Banana Boat Sport Performance Sunscreen, SPF 50","Avobenzone 2.7%, homosalate 9.0%, octisalate 4.5%, octocrylene 6.5%",1
93,https://www.bananaboat.com/products/banana-boat-sport-ultra-spray-spf-50?_pos=1&_sid=2e4142105&_ss=r,"Banana Boat Sport Sunscreen Spray, SPF 50+","Avobenzone 2.7%, homosalate 9.0%, octisalate 4.5%, octocrylene 6.0%",1
94,https://www.bananaboat.com/products/banana-boat-sport-ultra-lip-balm-spf-50?_pos=1&_sid=932e81ee7&_ss=r,"Banana Boat Sport Ultra Lip Balm, SPF 50","Avobenzone 2.0%, octocrylene 10.0%, oxybenzone 6.0%",1
95,https://www.bananaboat.com/products/banana-boat-deep-tanning-dry-oil-spray-spf-4?_pos=2&_sid=7e151fc4e&_ss=r,"Banana Boat Sunscreen, Spray, Deep Tanning Oil, SPF 4","homosalate 3.0%, octocrylene 4.5%",1
96,https://www.bananaboat.com/products/banana-boat-sport-ultra-spray-spf-50?_pos=1&_sid=f43931753&_ss=r,"Banana Boat Ultra Sport Clear Sunscreen Spray, SPF 50+","Avobenzone 2.7%, homosalate 9.0%, octisalate 4.5%, octocrylene 6.0%",1
97,https://www.bananaboat.com/products/banana-boat-sport-ultra-lotion-spf-15?_pos=1&_sid=10fb6e371&_ss=r,Banana Boat Ultra Sport Performance SPF 15 Sunscreen,"Avobenzone 2.0%, homosalate 3.0%, octisalate 4.5%, octocrylene 3.0%",1
98,https://www.bananaboat.com/products/banana-boat-sport-ultra-lotion-spf-30?_pos=4&_sid=2e46081e7&_ss=r,"Banana Boat Ultra Sport Performance Sunscreen, SPF 30","Avobenzone 2.7%, homosalate 6.0%, octisalate 4.5%, octocrylene 4.5%",1
99,https://littlehandshawaii.com/collections/frontpage/products/1-oz-organic-face-stick,Mineral Sunscreen Face Stick (sport stick) - Little Hands Hawaii,"INGREDIENTS  The only active ingredient is Non-Nano Zinc Oxide  Inactive: *Organic Sunflower Oil, Organic Jojoba Oil, Kokum Butter, *Beeswax, Sunflower Wax, Vitamin E Oil  and Frankincense Essential Oil.  *Locally Sourced       APPLICATION   Apply liberally before sun exposure to the face. Reapply after 80min, if needed. Its made to stay on! **Remember this is a sun barrier and is designed to sit on your skin, not absorb into it.  Please note that tinted products can stain clothing if not spot treated before washing. It is best to treat the tinted line like a foundation.",3
100,https://littlehandshawaii.com/collections/frontpage/products/3-4oz-organic-spf-35-sunscreen,Body & Face Mineral Sunscreen - Little Hands Hawaii,"INGREDIENTS  Active: Non-Nano Zinc Oxide  Inactive: Organic Sunflower Oil, Organic Jojoba Oil, Kokum Butter, Local Beeswax, Vitamin E Oil, and Frankincense Essential Oil.    APPLICATION  Apply body and face sunscreen liberally to all exposed skin before sun exposure, which can be rubbed in to reduce whitening. Re-apply after 80min or after sunscreen is rubbed off, after toweling off or sweating.  *A little goes a long way    Please note that tinted products can stain clothing if not spot treated before washing. It is best to treat them like a foundation.",3
101,https://littlehandshawaii.com/collections/frontpage/products/5oz-mini-sunscreen,Travel-size Mineral Sunscreen - Little Hands Hawaii,"INGREDIENTS   Active Ingredients: Non-Nano Zinc Oxide   Inactive Ingredients: Organic Sunflower Oil, Organic Jojoba Oil, Shea Butter, Local Beeswax, Vitamin E Oil and Frankincense Essential Oil.   APPLICATION Apply body and face sunscreen liberally to all exposed skin before sun exposure, which can be rubbed in to reduce whitening. Re-apply after 80min or after sunscreen is rubbed off, after toweling off or sweating.  *A little goes a long way CUSTOM ORDERS Our .5oz travel-size sunscreen is perfect for party favors, stocking stuffers, wedding favors or corporate gifts. Please contact us if you are interested in customizing your order. Please note that tinted products can stain clothing if not spot treated before washing. It is best to treat them like a foundation.",3
102,https://littlehandshawaii.com/collections/frontpage/products/ohana-big-wave-bundle-pack,Big Wave Sunscreen Bundle Pack - Little Hands Hawaii,Stock up your entire family with our sunscreen so you don't have to worry about running out!  Our full line offers versatility no matter where your next adventure is! You are covered (literally) wherever you go. You will receive two of each of our products:  2x Face Stick -Biodegradable packaging 1x Body & Face - Recyclable Tin 1x 3oz Head to Toe Stick 2x Travel-size compostable mini Bonus - 2oz Sun Salve   Please note that tinted products can stain clothing if not spot treated before washing. It is best to treat the tinted line like a foundation.,
103,https://littlehandshawaii.com/collections/frontpage/products/after-sun-salve,After Sun Salve - Little Hands Hawaii,"INGREDIENTS  Organic Olive Oil infused with Naupaka & Olena, Organic Jojoba Oil, Shea Butter, Local Beeswax, Local Eucalyptus and Vitamin E Oil.    APPLICATION Apply After Sun Salve liberally to all exposed skin after sun exposure, high winds, skiing, or just dry skin.",
104,https://littlehandshawaii.com/collections/frontpage/products/vegan-head-to-toe-stick,Head To Toe Mineral Sunscreen Stick - Little Hands Hawaii,"3oz SPF 40+ water resistant 80 min Our head-to-toe stick is creamy and glides easily to provide an all over coverage.This stick is a perfect blend between our ultra creamy tin and sporty face stick. At a 3oz this stick will last a long time! Great for all ages, safe during pregnancy and won’t sting eyes. Our organic reef-safe sunscreen is conveniently packaged in a biodegradable, earth-friendly push-up stick.  Available shades:   Original  Light Neutral (Pink undertone) Medium Neutral (Blend of yellow, brown and red undertone)   INGREDIENTS    The only active ingredient is 23% Non-Nano Zinc Oxide   Inactive: *Sunflower Oil, *Jojoba Oil, *Kokum Butter, Beeswax, *Sunflower Wax, Vitamin E Oil and *Frankincense Essential Oil.         *Organic     **Locally Sourced      APPLICATION  Apply liberally from head to toe before sun exposure. Reapply after 60min. **Remember this is a sun barrier and is designed to sit on your skin, not absorb into it.  Please note that tinted products can stain clothing but can be easily cleaned with dish soap and water prior to laundering.",3
105,https://www.ewg.org/sunscreen/about-the-sunscreens/981288/Hawaiian_Tropic_Lip_Balm_Sunscreen_Stick%2C_Tropical%2C_SPF_30/,"Hawaiian Tropic Lip Balm Sunscreen Stick, Tropical, SPF 30","Ingredients from labelActive ingredients: Avobenzone 3.0%, Octisalate 5.0%, Octocrylene 10.0%, Inactive Ingredients: Caprylic/Capric Triglyceride, Ozokerite, Petrolatum, Ethylhexyl Palmitate, Flavor, Oryza Sativa (Rice) Bran Wax, VP/Eicosene Copolymer, PEG-8, Sodium Saccharin, Tocopheryl Acetate",1
106,https://www.ewg.org/sunscreen/about-the-sunscreens/981291/Hawaiian_Tropic_Antioxidant%2B_Sunscreen_Lotion%2C_SPF_30/,"Hawaiian Tropic Antioxidant+ Sunscreen Lotion, SPF 30","Ingredients from labelActive Ingredients: Avobenzone (3. 0 %), Homosalate (9. 0 %), Octisalate (4. 0 %), Octocrylene (5. 0 %), Inactive Ingredients: Water Diisopropyl Adipate Cetearyl Alcohol Glycerin Phenoxyethanol Benzyl Alcohol Acrylates/C12-22 Alkyl Methacrylate Copolymer Propylene Glycol Acrylates/C10-30 Alkyl Acrylate Crosspolymer Dicetyl Phosphate Ceteth-10 Phosphate Coco-Glucoside Chlorphenesin Fragrance Xanthan Gum Sodium Hydroxide Camellia Sinensis Leaf Extract Disodium Edta Tocopheryl Acetate Mangifera Indica (Mango) Seed Butter Psidium Guajava Fruit Extract Carica Papaya (Papaya) Fruit Extract Mangifera Indica (Mango) Fruit Extract Passiflora Incarnata Fruit Extract Plumeria Acutifolia Flower Extract Panthenol Aloe Barbadensis Leaf Juice Sodium Ascorbyl Phosphate",1
107,https://www.ewg.org/sunscreen/about-the-sunscreens/929038/Hawaiian_Tropic_Island_Sport_Ultra_Light_High_Performance_Sunscreen_Spray%2C_Light_Tropical_Scent%2C_SPF_30/,"Hawaiian Tropic Island Sport Ultra Light High Performance Sunscreen Spray, Light Tropical Scent, SPF 30","Ingredients from labelActive Ingredients: Avobenzone 2.0%, Homosalate 7.0%, Octocrylene 5.0%; Inactive Ingredients: ALCOHOL DENAT, ISOBUTANE, ISODODECANE, DIISOPROPYL ADIPATE, LAURYL PEG-8 DIMETHICONE, PHENYLISOPROPYL DIMETHICONE, POLYGLYCERYL-3 STEARATE/ISOSTEARATE/DIMER DILINOLEATE COPOLYMER, CAPRYLYL GLYCOL, HYDROGENATED METHYL ABIETATE, MINERAL OIL, ASCORBYL PALMITATE, TOCOPHERYL ACETATE, PANTHENOL, WATER, ALOE BARBADENSIS LEAF EXTRACT, CARICA PAPAYA (PAPAYA) FRUIT EXTRACT, COLOCASIA ANTIQUORUM ROOT EXTRACT, MANGIFERA INDICA (MANGO) FRUIT EXTRACT, PASSIFLORA INCARNATA FRUIT EXTRACT, PLUMERIA ACUTIFOLIA FLOWER EXTRACT, PSIDIUM GUAJAVA FRUIT EXTRACT, FRAGRANCE",1
108,https://www.ewg.org/sunscreen/about-the-sunscreens/972020/Hawaiian_Tropic_Silk_Hydration_Sunscreen_Spray%2C_SPF_30/,"Hawaiian Tropic Silk Hydration Sunscreen Spray, SPF 30","Ingredients from labelActive Ingredients: Avobenzone 1.0%, Octocrylene 7.7%, Oxybenzone 3.0%; Inactive Ingredients: INACTIVE INGREDIENTS: ALCOHOL DENAT., ACRYLATES/OCTYLACRYLAMIDE COPOLYMER, CAPRYLYL GLYCOL, MINERAL OIL, PEG-8 DIMETHICONE, ALOE BARBADENSIS LEAF EXTRACT, CARICA PAPAYA (PAPAYA) FRUIT EXTRACT, COLOCASIA ANTIQUORUM ROOT EXTRACT, MANGIFERA INDICA (MANGO) FRUIT EXTRACT, PASSIFLORA INCARNATA FRUIT EXTRACT, PLUMERIA ACUTIFOLIA FLOWER EXTRACT, PSIDIUM GUAJAVA FRUIT EXTRACT, OCTYLDODECANOL, RETINYL PALMITATE, SILICA, TOCOPHERYL ACETATE, ASCORBIC ACID, SODIUM PROPOXYHYDROXYPROPYL THIOSULFATE SILICA, FRAGRANCE",1
109,https://www.ewg.org/sunscreen/about-the-sunscreens/981287/Hawaiian_Tropic_Island_Sport_High_Performance_Sunscreen_Spray%2C_Light_Tropical%2C_SPF_15/,"Hawaiian Tropic Island Sport High Performance Sunscreen Spray, Light Tropical, SPF 15","Ingredients from labelActive Ingredients: Avobenzone (1.5 %), Homosalate (5.0 %), Octocrylene (3.5 %), Inactive Ingredients: Alcohol Denat Isobutane Isododecane Diisopropyl Adipate Lauryl Peg-8 Dimethicone Phenylisopropyl Dimethicone Polyglyceryl-3 Stearate/Isostearate/Dimer Dilinoleate Copolymer Caprylyl Glycol Fragrance Methyl Dihydroabietate Mineral Oil Ascorbyl Palmitate Tocopheryl Acetate Panthenol Water Aloe Barbadensis Leaf Extract Carica Papaya (Papaya) Fruit Extract Colocasia Antiquorum Root Extract Mangifera Indica (Mango) Fruit Extract Passiflora Incarnata Fruit Extract Plumeria Acutifolia Flower Extract Psidium Guajava Fruit Extract",1
110,https://www.ewg.org/sunscreen/about-the-sunscreens/939815/Hawaiian_Tropic_Silk_Hydration_Weightless_Sunscreen_Lotion%2C_SPF_50/,"Hawaiian Tropic Silk Hydration Weightless Sunscreen Lotion, SPF 50","Ingredients from labelActive Ingredients: Avobenzone 2.7%, Homosalate 8.0%, Octisalate 4.0%, Octocrylene 4.5%; Inactive Ingredients: WATER, BUTYLOCTYL SALICYLATE, C12-15 ALKYL BENZOATE, DIISOPROPYL ADIPATE, HYDROXYETHYL ACRYLATE/SODIUM ACRYLOYLDIMETHYL TAURATE COPOLYMER, BUTYLENE GLYCOL, CETEARYL ALCOHOL, PHENOXYETHANOL, ISOHEXADECANE, CAPRYLYL GLYCOL, ACRYLATES/C12-22 ALKYL METHACRYLATE COPOLYMER, BENZYL ALCOHOL, FRAGRANCE, CHLORPHENESIN, CETETH-10 PHOSPHATE, DICETYL PHOSPHATE, POLYSORBATE 60, XANTHAN GUM, COCO-GLUCOSIDE, DISODIUM EDTA, AMINOMETHYL PROPANOL, MICA, TOCOPHERYL ACETATE, TITANIUM DIOXIDE, PANTHENOL, ALOE BARBADENSIS LEAF JUICE, SILK AMINO ACIDS, SODIUM ASCORBYL PHOSPHATE, PSIDIUM GUAJAVA FRUIT EXTRACT, PLUMERIA ACUTIFOLIA FLOWER EXTRACT, PASSIFLORA INCARNATA FRUIT EXTRACT, MANGIFERA INDICA (MANGO) FRUIT EXTRACT, CARICA PAPAYA (PAPAYA) FRUIT EXTRACT, IRON OXIDES.",1
111,https://www.ewg.org/sunscreen/about-the-sunscreens/978261/Hawaiian_Tropic_Antioxidant%2B_Refresh_Sunscreen_Mist%2C_SPF_30/,"Hawaiian Tropic Antioxidant+ Refresh Sunscreen Mist, SPF 30","Ingredients from labelActive Ingredients: Avobenzone 2.7%, Homosalate 6.0%, Octocrylene 6.0%; Inactive Ingredients: ALCOHOL DENAT., ISODODECANE, DIISOPROPYL ADIPATE, VA/BUTYL MALEATE/ISOBORNYL ACRYLATE COPOLYMER, CAPRYLYL GLYCOL , DIMETHICONE, FRAGRANCE, CAMELLIA SINENSIS LEAF EXTRACT",1
112,https://www.ewg.org/sunscreen/about-the-sunscreens/939313/Hawaiian_Tropic_Sheer_Touch_Ultra_Radiance_Sunscreen_Lotion%2C_SPF_30/,"Hawaiian Tropic Sheer Touch Ultra Radiance Sunscreen Lotion, SPF 30","Ingredients from labelActive Ingredients: Avobenzone 2.0%, Homosalate 5.5%, Octisalate 4.5%, Octocrylene 4.0%; Inactive Ingredients: WATER, C12-15 ALKYL BENZOATE, CETEARYL ALCOHOL, PHENOXYETHANOL, VP/EICOSENE COPOLYMER, DIISOPROPYL ADIPATE, NEOPENTYL GLYCOL DIHEPTANOATE, MICA, DIMETHICONE, GLYCERIN, FRAGRANCE, POLYMETHYLSILSESQUIOXANE, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, COCO-GLUCOSIDE, METHYLPARABEN, PROPYLENE GLYCOL DIBENZOATE, CETETH-10 PHOSPHATE, DICETYL PHOSPHATE, PROPYLPARABEN, SODIUM HYDROXIDE, DISODIUM EDTA, PARAFFIN, XANTHAN GUM, BUTYROSPERMUM PARKII (SHEA) BUTTER, JOJOBA ALCOHOL, POTASSIUM JOJOBATE, SIMMONDSIA CHINENSIS (JOJOBA) BUTTER, MANGIFERA INDICA (MANGO) SEED BUTTER, PROPANEDIOL, TOCOPHERYL ACETATE, CARICA PAPAYA (PAPAYA) FRUIT EXTRACT, COLOCASIA ANTIQUORUM ROOT EXTRACT, MANGIFERA INDICA (MANGO) FRUIT EXTRACT, PASSIFLORA INCARNATA FRUIT EXTRACT, PLUMERIA ACUTIFOLIA FLOWER EXTRACT, PSIDIUM GUAJAVA FRUIT EXTRACT, PANTHENOL, ALOE BARBADENSIS LEAF JUICE, SODIUM ASCORBYL PHOSPHATE, TITANIUM DIOXIDE.",1
113,https://www.ewg.org/sunscreen/about-the-sunscreens/939712/Hawaiian_Tropic_Silk_Hydration_Weightless_Clear_Sunscreen_Spray%2C_SPF_50/,"Hawaiian Tropic Silk Hydration Weightless Clear Sunscreen Spray, SPF 50","Ingredients from labelActive Ingredients: Avobenzone 2.7%, Homosalate 9.0%, Octisalate 4.5%, Octocrylene 7.0%; Inactive Ingredients: ALCOHOL DENAT., ISOBUTANE, ISODODECANE, C12-15 ALKYL BENZOATE, VA/BUTYL MALEATE/LSOBORNYL ACRYLATE COPOLYMER, CAPRYLYL GLYCOL, DIMETHICONE, FRAGRANCE, TOCOPHERYL ACETATE, ASCORBYL PALMITATE, MINERAL OIL, WATER, PANTHENOL, CARICA PAPAYA (PAPAYA) FRUIT EXTRACT, MANGIFERA INDICA (MANGO) FRUIT EXTRACT, PASSIFLORA INCARNATA FRUIT EXTRACT, PLUMERIA ACUTIFOLIA FLOWER EXTRACT, PSIDIUM GUAJAVA FRUIT EXTRACT, ALOE BARBADENSIS LEAF EXTRACT.",1
114,https://www.ewg.org/sunscreen/about-the-sunscreens/981506/Hawaiian_Tropic_Mineral_Skin_Nourishing_Milk_Sunscreen_Spray%2C_SPF_30_/,"Hawaiian Tropic Mineral Skin Nourishing Milk Sunscreen Spray, SPF 30 ","Ingredients from labelActive Ingredients: Zinc Oxide 15.0%; Inactive Ingredients: WATER, ISODODECANE, BUTYLOCTYL SALICYLATE, CETYL PEG/PPG-10/1 DIMETHICONE, STEARYL/OCTYLDODECYL CITRATE CROSSPOLYMER, COCOS NUCIFERA (COCONUT) OIL, PHENOXYETHANOL, POLYHYDROXYSTEARIC ACID, FRAGRANCE, TRIETHOXYCAPRYLYLSILANE, ALEURITES MOLUCCANUS SEED OIL, TOCOPHERYL ACETATE, SODIUM CITRATE, ALOE BARBADENSIS LEAF JUICE, GLYCERIN, MICA, TITANIUM DIOXIDE, CARICA PAPAYA (PAPAYA) FRUIT EXTRACT, MANGIFERA INDICA (MANGO) FRUIT EXTRACT, PASSIFLORA INCARNATA FRUIT EXTRACT, PLUMERIA ACUTIFOLIA FLOWER EXTRACT, PSIDIUM GUAJAVA FRUIT EXTRACT, IRON OXIDES.",2
115,https://www.ewg.org/sunscreen/about-the-sunscreens/939974/Hawaiian_Tropic_Antioxidant_%2B_Sunscreen_Lotion%2C_SPF_50/,"Hawaiian Tropic Antioxidant + Sunscreen Lotion, SPF 50","Ingredients from labelActive Ingredients: Avobenzone 2.7%, Homosalate 9.0%, Octisalate 4.0%, Octocrylene 5.0%; Inactive Ingredients: WATER, DIISOPROPYL ADIPATE, CETEARYL ALCOHOL, GLYCERIN, PHENOXYETHANOL, BENZYL ALCOHOL, ACRYLATES/C12-22 ALKYL METHACRYLATE COPOLYMER, PROPYLENE GLYCOL, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, DICETYL PHOSPHATE, CETETH-10 PHOSPHATE, COCO-GLUCOSIDE, CHLORPHENESIN, FRAGRANCE, XANTHAN GUM, SODIUM HYDROXIDE, CAMELLIA SINENSIS LEAF EXTRACT, DISODIUM EDTA, TOCOPHERYL ACETATE, MANGIFERA INDICA (MANGO) SEED BUTTER, PSIDIUM GUAJAVA FRUIT EXTRACT, CARICA PAPAYA (PAPAYA) FRUIT EXTRACT, MANGIFERA INDICA (MANGO) FRUIT EXTRACT, PASSIFLORA INCARNATA FRUIT EXTRACT, PLUMERIA ACUTIFOLIA FLOWER EXTRACT, PANTHENOL, ALOE BARBADENSIS LEAF JUICE, SODIUM ASCORBYL PHOSPHATE.",1
116,https://www.ewg.org/sunscreen/about-the-sunscreens/979344/Hawaiian_Tropic_Hair_%26_Scalp_Sunscreen_Spray%2C_SPF_30/,"Hawaiian Tropic Hair & Scalp Sunscreen Spray, SPF 30","Ingredients from labelActive Ingredients: Avobenzone 2.7% Homosalate 6.0% Octocrylene 6.0% %; Inactive Ingredients: ALCOHOL DENAT, ISODODECANE, DIISOPROPYL ADIPATE, VA/BUTYL MALEATE/ISOBORNYL ACRYLATE COPOLYMER, CAPRYLYL GLYCOL, DIMETHICONE, FRAGRANCE, CAMELLIA SINENSIS LEAF EXTRACT.",1
