id,brand,sku,available,product_name,match_id,price,unit_of_size,size,price_per_size,previous_price,discounted,markdown_price,markdown_label,effective_from,effective_until,whole_price,retailer_store_id
427,"Hawaiian Tropic",75486089870,1,"Hawaiian Tropic Island Sport Lotion SPF 30",65,13.69,Ounce,8.00,$1.71/oz,$13.69,0,NULL,NULL,NULL,NULL,NULL,27
428,"Hawaiian Tropic",75486091507,1,"Hawaiian Tropic Antioxidant Lotion SPF 30",66,13.69,Ounce,6.00,$2.28/oz,$13.69,0,NULL,NULL,NULL,NULL,NULL,27
429,"Hawaiian Tropic",75486091514,1,"Hawaiian Tropic Antioxidant Lotion, SPF 50",67,14.99,Ounce,6.00,$2.50/oz,$14.99,0,NULL,NULL,NULL,NULL,NULL,27
430,"Hawaiian Tropic",75486091149,1,"Hawaiian Tropic Everyday Active Clear Spray SPF 50",68,14.99,Ounce,6.00,$2.50/oz,$14.99,0,NULL,NULL,NULL,NULL,NULL,27
431,"Hawaiian Tropic",75486107901,1,"Hawaiian Tropic Mineral Skin Nourishing Milk for Face SPF 30",78,19.69,Ounce,1.70,$11.58/oz,$19.69,0,NULL,NULL,NULL,NULL,NULL,27
432,"Hawaiian Tropic",75486112110,1,"Hawaiian Tropic Mineral Skin Nourishing Milk for Face SPF 30",78,17.79,Ounce,3.40,$5.23/oz,$19.69,1,17.79,"Maika`i Member Price","2023-04-05 10:00:00","2023-04-12 09:59:59",17.79,27
433,"Sun Bum",871760008137,1,"Sun Bum Mineral Spray SPF 50",100,17.99,Each,1.00,NULL,$19.99,1,17.99,"Maika`i Member Price","2023-04-05 10:00:00","2023-04-12 09:59:59",17.99,27
434,"Hawaiian Tropic",75486112141,1,"Hawaiian Tropic Mineral Skin Nourishing Milk SPF 50",69,19.49,Ounce,3.40,$5.73/oz,$21.49,1,19.49,"Maika`i Member Price","2023-04-05 10:00:00","2023-04-12 09:59:59",19.49,27
435,"Sun Bum",840155600621,1,"Sun Bum Face Lotion SPF 70",94,18.99,Ounce,18.00,$1.06/oz,$18.99,0,NULL,NULL,NULL,NULL,NULL,27
436,"Sun Bum",871760002975,1,"Sun Bum Face Lotion, SPF 50",99,17.19,Ounce,3.00,$5.73/oz,$18.99,1,17.19,"Maika`i Member Price","2023-04-05 10:00:00","2023-04-12 09:59:59",17.19,27
437,"Hawaiian Tropic",75486091866,1,"Hawaiian Tropic Silk Hydration Weightless Lotion SPF 50",70,14.99,Ounce,6.00,$2.50/oz,$14.99,0,NULL,NULL,NULL,NULL,NULL,27
438,"Sun Bum",840155602113,1,"Sun Bum SPF 30 Oil Spray",93,24.99,Ounce,5.00,$5.00/oz,$24.99,0,NULL,NULL,NULL,NULL,NULL,27
439,"Hawaiian Tropic",75486091927,1,"Hawaiian Tropic Silk Hydration Weightless Continuous Spray SPF 50",71,13.49,Ounce,6.00,$2.25/oz,$14.99,1,13.49,"Maika`i Member Price","2023-04-05 10:00:00","2023-04-12 09:59:59",13.49,27
440,"Sun Bum",871760008144,1,"Sun Bum Mineral Lotion SPF 30",91,20.99,Each,1.00,NULL,$20.99,0,NULL,NULL,NULL,NULL,NULL,27
441,"Sun Bum",840155602090,1,"Sun Bum SPF 50 Lotion Roll-on",89,20.99,Ounce,3.00,$7.00/oz,$20.99,0,NULL,NULL,NULL,NULL,NULL,27
442,"Sun Bum",871760007666,1,"Sun Bum Baby Spray SPF 50",92,15.99,Ounce,1.00,$15.99/oz,$15.99,0,NULL,NULL,NULL,NULL,NULL,27
443,"Sun Bum",840155602120,1,"Sun Bum Glow SPF 30 Lotion",96,22.99,Each,1.00,NULL,$22.99,0,NULL,NULL,NULL,NULL,NULL,27
444,"Banana Boat",79656046649,1,"Banana Boat Sport Ultra Lip Balm, SPF 50",19,3.50,Ounce,0.15,$23.33/oz,$4.19,1,3.50,"Maika`i Member Price","2023-04-05 10:00:00","2023-04-12 09:59:59",3.50,27
445,"Banana Boat",79656024692,1,"Banana Boat Kids Sport Stick SPF 50",11,7.99,Ounce,0.50,$15.98/oz,$7.99,0,NULL,NULL,NULL,NULL,NULL,27
446,"Banana Boat",79656016819,1,"Banana Boat Kid's Sport Lotion, SPF 50",12,13.19,Ounce,6.00,$2.20/oz,$14.69,1,13.19,"Maika`i Member Price","2023-04-05 10:00:00","2023-04-12 09:59:59",13.19,27
447,"Hawaiian Tropic",75486132309,1,"Hawaiian Tropic Lip Balm SPF30",80,3.50,Ounce,0.15,$23.33/oz,$3.99,1,3.50,"Maika`i Member Price","2023-04-05 10:00:00","2023-04-12 09:59:59",3.50,27
448,"Hawaiian Tropic",75486089658,1,"Hawaiian Tropic Tanning Dry Oil Continuous Spray SPF 30",75,14.99,Ounce,6.00,$2.50/oz,$14.99,0,NULL,NULL,NULL,NULL,NULL,27
450,"Alba Botanica",724742004040,1,"Alba Mineral Sunscreen Spf35",35,19.99,Ounce,6.00,$3.33/oz,$19.99,0,NULL,NULL,NULL,NULL,NULL,42
451,"Sun Bum",871760000322,1,"Sun Bum Original SPF 50 Sunscreen Lotion",102,11.99,Ounce,3.00,$4.00/oz,$11.99,0,NULL,NULL,NULL,NULL,NULL,42
452,"Hawaiian Tropic",75486091828,1,"Hawaiian Tropic Sunscreen Mist, Antioxidant+, SPF 30",76,10.99,Ounce,3.40,$3.23/oz,$10.99,0,NULL,NULL,NULL,NULL,NULL,42
453,"Sun Bum",871760001923,1,"Sun Bum Original SPF 15 Sunscreen Lotion",104,20.69,Ounce,8.00,$2.59/oz,$22.99,1,20.69,"Maika`i Member Price","2023-04-05 10:00:00","2023-04-12 09:59:59",20.69,42
454,"Sun Bum",871760001930,1,"Sun Bum Original SPF 30 Sunscreen Lotion",103,20.69,Ounce,8.00,$2.59/oz,$22.99,1,20.69,"Maika`i Member Price","2023-04-05 10:00:00","2023-04-12 09:59:59",20.69,42
455,"Sun Bum",871760001947,1,"Sun Bum Original SPF 50 Sunscreen Lotion",102,20.69,Ounce,8.00,$2.59/oz,$22.99,1,20.69,"Maika`i Member Price","2023-04-05 10:00:00","2023-04-12 09:59:59",20.69,42
456,"Sun Bum",871760002098,1,"Sun Bum Original SPF 70 Sunscreen Lotion",98,20.69,Ounce,8.00,$2.59/oz,$22.99,1,20.69,"Maika`i Member Price","2023-04-05 10:00:00","2023-04-12 09:59:59",20.69,42
457,"Ao Organics",602592828,1,"Ao Organics Sunscreen Stick Med",42,17.99,Ounce,2.00,$9.00/oz,$17.99,0,NULL,NULL,NULL,NULL,NULL,42
458,"Maui Vera",856930004041,1,"Maui Vera Mineral Sunscreen Spf30",84,24.49,Ounce,6.50,$3.77/oz,$26.99,1,24.49,"Maika`i Member Price","2023-04-05 10:00:00","2023-04-12 09:59:59",24.49,42
459,"Maui Vera",856930004058,1,"Maui Vera Mineral Sunscreen Spf30",84,12.99,Ounce,3.00,$4.33/oz,$14.99,1,12.99,"Maika`i Member Price","2023-04-05 10:00:00","2023-04-12 09:59:59",12.99,42
461,"Hawaiian Tropic",75486089894,1,"Hawaiian Tropic Island Sport Sunscreen, SPF 30",74,12.19,Ounce,6.00,$2.03/oz,$12.19,0,NULL,NULL,NULL,NULL,NULL,42
462,"Hawaiian Tropic",75486091859,1,"Hawaiian Tropic Silk Hydration Lotion Sunscreen, SPF 30",73,10.99,Ounce,6.00,$1.83/oz,$10.99,0,NULL,NULL,NULL,NULL,NULL,42
463,"Ao Organics",274145810,1,"Ao Organics Reef Safe Sunscreen Lot",41,27.99,Ounce,4.00,$7.00/oz,$27.99,0,NULL,NULL,NULL,NULL,NULL,42
464,"Sun Bum",871760001954,1,"Sun Bum Sunscreen Spray, SPF 15",101,22.99,Ounce,6.00,$3.83/oz,$22.99,0,NULL,NULL,NULL,NULL,NULL,42
465,"Hawaiian Tropic",75486087463,1,"Hawaiian Tropic Sheer Touch Ultra Radiance Lotion Sunscreen SPF 15",58,11.19,Ounce,8.00,$1.40/oz,$11.19,0,NULL,NULL,NULL,NULL,NULL,42
466,"Banana Boat",79656031867,1,"Banana Boat Sport Performance Sunscreen, SPF 50",2,12.49,Ounce,8.00,$1.56/oz,$12.49,0,NULL,NULL,NULL,NULL,NULL,42
467,"Banana Boat",79656031799,1,"Banana Boat Sport Sunscreen Spray, SPF 50+",3,12.49,Ounce,6.00,$2.08/oz,$12.49,0,NULL,NULL,NULL,NULL,NULL,42
468,"Hawaiian Tropic",75486087425,1,"Hawaiian Tropic Sunscreen Tanning Lotion, Spf 4",79,11.99,Ounce,8.00,$1.50/oz,$11.99,0,NULL,NULL,NULL,NULL,NULL,42
469,"Sun Bum",871760001978,1,"Sun Bum Moisturizing Sunscreen Spray, SPF 50",97,18.99,Ounce,6.00,$3.17/oz,$18.99,0,NULL,NULL,NULL,NULL,NULL,42
470,"Hawaiian Tropic",75486132538,1,"Hawaiian Tropic Mineral Translucent Sunscreen Powder Brush SPF 30",57,21.49,Ounce,0.15,$143.27/oz,$23.99,1,21.49,"Maika`i Member Price","2023-04-05 10:00:00","2023-04-12 09:59:59",21.49,42
471,"Alba Botanica",724742008437,1,"Alba Botanica Hawaiian Sunscreen, Nourishing Coconut SPF 50",32,20.49,Ounce,6.00,$3.42/oz,$20.49,0,NULL,NULL,NULL,NULL,NULL,42
472,"Alba Botanica",724742003890,1,"Alba Botanica Sunscreen, Sensitive Mineral Protection Spf 30",36,16.29,Ounce,4.00,$4.07/oz,$16.29,0,NULL,NULL,NULL,NULL,NULL,42
473,"Banana Boat",79656024326,1,"Banana Boat Baby 100% Mineral Sunscreen Lotion SPF50",5,13.99,Ounce,6.00,$2.33/oz,$15.49,1,13.99,"Maika`i Member Price","2023-04-05 10:00:00","2023-04-12 09:59:59",13.99,42
474,"Banana Boat",79656024340,1,"Banana Boat Sport Mineral Sunscreen Lotion, SPF 50",47,13.99,Ounce,6.00,$2.33/oz,$15.49,1,13.99,"Maika`i Member Price","2023-04-05 10:00:00","2023-04-12 09:59:59",13.99,42
475,"Banana Boat",79656049718,1,"Banana Boat Sport Performance Sunscreen Lotion, SPF 30",49,12.19,Ounce,8.00,$1.52/oz,$12.19,0,NULL,NULL,NULL,NULL,NULL,42
476,"Banana Boat",79656049725,1,"Banana Boat Sport Performance Sunscreen Lotion, SPF 50+",6,12.19,Ounce,8.00,$1.52/oz,$12.19,0,NULL,NULL,NULL,NULL,NULL,42
477,"Banana Boat",79656031775,1,"Banana Boat Ultra Sport Performance SPF 15 Sunscreen",7,11.49,Ounce,6.00,$1.92/oz,$11.49,0,NULL,NULL,NULL,NULL,NULL,42
478,"Banana Boat",79656004229,1,"Banana Boat Ultra Sport Performance SPF 30 Sunscreen",48,12.19,Ounce,10.00,$1.22/oz,$12.19,0,NULL,NULL,NULL,NULL,NULL,42
479,"Banana Boat",79656031782,1,"Banana Boat Ultra Sport Performance Sunscreen, SPF 30",8,12.19,Ounce,6.00,$2.03/oz,$12.19,0,NULL,NULL,NULL,NULL,NULL,42
480,"Hawaiian Tropic",75486087470,1,"Hawaiian Tropic Sheer Touch Sunscreen Lotion, SPF 30",59,11.19,Ounce,8.00,$1.40/oz,$11.19,0,NULL,NULL,NULL,NULL,NULL,42
481,"Hawaiian Tropic",75486087609,1,"Hawaiian Tropic Sheer Touch Sunscreen Lotion, SPF 50",60,13.49,Ounce,8.00,$1.69/oz,$13.49,0,NULL,NULL,NULL,NULL,NULL,42
482,"Sun Bum",871760000339,1,"Sun Bum Travel Size Moisturizing Sunscreen Lotion SPF70",95,13.99,Ounce,3.00,$4.66/oz,$13.99,0,NULL,NULL,NULL,NULL,NULL,42
483,"Banana Boat",79656044836,1,"Banana Boat Protective Dry Oil Sunscreen with Argan Oil, SPF 15",9,12.19,Ounce,6.00,$2.03/oz,$12.19,0,NULL,NULL,NULL,NULL,NULL,42
484,"Alba Botanica",724742008253,1,"Alba Botanica Hawaiian Sunscreen Soothing Aloe Vera Spf 30",34,15.29,Ounce,4.00,$3.82/oz,$15.29,0,NULL,NULL,NULL,NULL,NULL,42
485,"Alba Botanica",724742008277,1,"Alba Botanica Hawaiian Sunscreen, Revitalizing Green Tea Spf 45",37,14.99,Ounce,4.00,$3.75/oz,$14.99,0,NULL,NULL,NULL,NULL,NULL,42
486,"Hawaiian Tropic",75486091125,1,"Hawaiian Tropic Silk Hydration Sunscreen Clear Spray, SPF 30",61,11.99,Ounce,6.00,$2.00/oz,$11.99,0,NULL,NULL,NULL,NULL,NULL,42
487,"Hawaiian Tropic",75486091132,1,"Hawaiian Tropic Silk Hydration Sunscreen Face Lotion, SPF 30",62,11.19,Ounce,1.70,$6.58/oz,$11.19,0,NULL,NULL,NULL,NULL,NULL,42
488,"Banana Boat",79656018066,1,"Banana Boat Kids Sport Sunscreen Spray, Broad Spectrum SPF 50+",10,12.49,Ounce,6.00,$2.08/oz,$12.49,0,NULL,NULL,NULL,NULL,NULL,42
489,Coola,857724008245,1,"Coola Classic Body Organic Sunscreen Lotion SPF 50 - Fragrance Free",54,27.99,Ounce,5.00,$5.60/oz,$27.99,0,NULL,NULL,NULL,NULL,NULL,42
490,Coola,857724008252,1,"Coola Classic Body Organic Sunscreen Lotion SPF 50 - Guava Mango",53,27.99,Ounce,5.00,$5.60/oz,$27.99,0,NULL,NULL,NULL,NULL,NULL,42
491,Coola,857724008962,1,"Coola Classic Body Organic Sunscreen Spray SPF 30 - Tropical Coconut",14,24.99,Ounce,6.00,$4.17/oz,$24.99,0,NULL,NULL,NULL,NULL,NULL,42
492,Coola,857724008986,1,"Coola Classic Body Organic Sunscreen Spray SPF 50 - Fragrance Free",15,24.99,Ounce,6.00,$4.17/oz,$24.99,0,NULL,NULL,NULL,NULL,NULL,42
493,Coola,857724008979,1,"Coola Classic Body Organic Sunscreen Spray SPF 50 - Guava Mango",16,24.99,Ounce,6.00,$4.17/oz,$24.99,0,NULL,NULL,NULL,NULL,NULL,42
494,Coola,857724008917,1,"Coola Mineral Body Organic Sunscreen Lotion SPF 30 - Tropical Coconut",55,39.99,Ounce,5.00,$8.00/oz,$39.99,0,NULL,NULL,NULL,NULL,NULL,42
495,Coola,855011007926,1,"Coola Mineral Body Organic Sunscreen Lotion SPF 50 - Fragrance Free",52,39.99,Ounce,5.00,$8.00/oz,$39.99,0,NULL,NULL,NULL,NULL,NULL,42
496,Coola,857724008740,1,"Coola Mineral Body Organic Sunscreen Spray SPF 30 - Fragrence Free",51,35.99,Ounce,5.00,$7.20/oz,$35.99,0,NULL,NULL,NULL,NULL,NULL,42
497,"Hawaiian Tropic",75486087418,1,"Hawaiian Tropic Sunscreen, Lotion, Sheer Touch, Broad Spectrum Spf 8",77,11.99,Ounce,8.00,$1.50/oz,$11.99,0,NULL,NULL,NULL,NULL,NULL,42
498,Coola,850023528520,1,"Coola Mineral Face Organic Sunscreen Lotion Sheer Matte SPF 30 – Tinted",50,35.99,Ounce,1.70,$21.17/oz,$35.99,0,NULL,NULL,NULL,NULL,NULL,42
499,Coppertone,72140028824,1,"Coppertone Pure & Simple Kids SPF 50 Spray",21,14.29,Ounce,5.00,$2.86/oz,$14.29,0,NULL,NULL,NULL,NULL,NULL,42
500,"Hawaiian Tropic",75486091170,1,"Hawaiian Tropic Everyday Active Lotion SPF 50",63,12.49,Ounce,8.00,$1.56/oz,$12.49,0,NULL,NULL,NULL,NULL,NULL,42
501,"Hawaiian Tropic",75486089870,1,"Hawaiian Tropic Island Sport Lotion SPF 30",65,11.99,Ounce,8.00,$1.50/oz,$11.99,0,NULL,NULL,NULL,NULL,NULL,42
502,"Hawaiian Tropic",75486091507,1,"Hawaiian Tropic Antioxidant Lotion SPF 30",66,11.19,Ounce,6.00,$1.87/oz,$11.19,0,NULL,NULL,NULL,NULL,NULL,42
503,"Hawaiian Tropic",75486091514,1,"Hawaiian Tropic Antioxidant Lotion, SPF 50",67,12.19,Ounce,6.00,$2.03/oz,$12.19,0,NULL,NULL,NULL,NULL,NULL,42
504,"Hawaiian Tropic",75486091149,1,"Hawaiian Tropic Everyday Active Clear Spray SPF 50",68,11.99,Ounce,6.00,$2.00/oz,$11.99,0,NULL,NULL,NULL,NULL,NULL,42
505,"Hawaiian Tropic",75486107901,1,"Hawaiian Tropic Mineral Skin Nourishing Milk for Face SPF 30",78,19.69,Ounce,1.70,$11.58/oz,$19.69,0,NULL,NULL,NULL,NULL,NULL,42
506,"Hawaiian Tropic",75486112110,1,"Hawaiian Tropic Mineral Skin Nourishing Milk for Face SPF 30",78,17.79,Ounce,3.40,$5.23/oz,$19.69,1,17.79,"Maika`i Member Price","2023-04-05 10:00:00","2023-04-12 09:59:59",17.79,42
507,"Sun Bum",871760008137,1,"Sun Bum Mineral Spray SPF 50",100,17.99,Each,1.00,NULL,$19.99,1,17.99,"Maika`i Member Price","2023-04-05 10:00:00","2023-04-12 09:59:59",17.99,42
508,"Hawaiian Tropic",75486112141,1,"Hawaiian Tropic Mineral Skin Nourishing Milk SPF 50",69,19.49,Ounce,3.40,$5.73/oz,$21.49,1,19.49,"Maika`i Member Price","2023-04-05 10:00:00","2023-04-12 09:59:59",19.49,42
509,"Sun Bum",871760002975,1,"Sun Bum Face Lotion, SPF 50",99,14.99,Ounce,3.00,$5.00/oz,$14.99,0,NULL,NULL,NULL,NULL,NULL,42
510,"Hawaiian Tropic",75486091866,1,"Hawaiian Tropic Silk Hydration Weightless Lotion SPF 50",70,12.49,Ounce,6.00,$2.08/oz,$12.49,0,NULL,NULL,NULL,NULL,NULL,42
511,"Hawaiian Tropic",75486091927,1,"Hawaiian Tropic Silk Hydration Weightless Continuous Spray SPF 50",71,12.19,Ounce,6.00,$2.03/oz,$12.19,0,NULL,NULL,NULL,NULL,NULL,42
512,"Sun Bum",871760007727,1,"Sun Bum Mineral Lotion Face SPF 30",90,24.99,Each,1.00,NULL,$24.99,0,NULL,NULL,NULL,NULL,NULL,42
513,"Sun Bum",871760008144,1,"Sun Bum Mineral Lotion SPF 30",91,20.99,Each,1.00,NULL,$20.99,0,NULL,NULL,NULL,NULL,NULL,42
514,"Sun Bum",871760007666,1,"Sun Bum Baby Spray SPF 50",92,19.99,Ounce,1.00,$19.99/oz,$19.99,0,NULL,NULL,NULL,NULL,NULL,42
515,"Banana Boat",79656046649,1,"Banana Boat Sport Ultra Lip Balm, SPF 50",19,3.29,Ounce,0.15,$21.93/oz,$3.29,0,NULL,NULL,NULL,NULL,NULL,42
516,"Banana Boat",79656024692,1,"Banana Boat Kids Sport Stick SPF 50",11,7.99,Ounce,0.50,$15.98/oz,$7.99,0,NULL,NULL,NULL,NULL,NULL,42
517,"Banana Boat",79656016819,1,"Banana Boat Kid's Sport Lotion, SPF 50",12,13.19,Ounce,6.00,$2.20/oz,$14.69,1,13.19,"Maika`i Member Price","2023-04-05 10:00:00","2023-04-12 09:59:59",13.19,42
518,"Hawaiian Tropic",75486089658,1,"Hawaiian Tropic Tanning Dry Oil Continuous Spray SPF 30",75,12.19,Ounce,6.00,$2.03/oz,$12.19,0,NULL,NULL,NULL,NULL,NULL,42
520,"Sun Bum",871760000322,1,"Sun Bum Original SPF 50 Sunscreen Lotion",102,13.99,Ounce,3.00,$4.66/oz,$13.99,0,NULL,NULL,NULL,NULL,NULL,23
521,Aveeno,381371026616,1,"Aveeno Kids Sens Spf50 Lot",46,15.79,Ounce,3.00,$5.26/oz,$15.99,1,15.79,"Maika`i Member Price","2023-04-05 10:00:00","2023-04-12 09:59:59",15.79,23
522,"Hawaiian Tropic",75486091828,1,"Hawaiian Tropic Sunscreen Mist, Antioxidant+, SPF 30",76,10.99,Ounce,3.40,$3.23/oz,$10.99,0,NULL,NULL,NULL,NULL,NULL,23
523,Aveeno,381371188444,1,"Aveeno Mineral Sensitive Skin Sunscreen Stick SPF50",45,17.49,Ounce,1.00,$17.49/oz,$17.49,0,NULL,NULL,NULL,NULL,NULL,23
524,"Sun Bum",871760001923,1,"Sun Bum Original SPF 15 Sunscreen Lotion",104,22.99,Ounce,8.00,$2.87/oz,$22.99,0,NULL,NULL,NULL,NULL,NULL,23
525,"Sun Bum",871760001930,1,"Sun Bum Original SPF 30 Sunscreen Lotion",103,22.99,Ounce,8.00,$2.87/oz,$22.99,0,NULL,NULL,NULL,NULL,NULL,23
526,"Sun Bum",871760001947,1,"Sun Bum Original SPF 50 Sunscreen Lotion",102,22.99,Ounce,8.00,$2.87/oz,$22.99,0,NULL,NULL,NULL,NULL,NULL,23
527,"Sun Bum",871760002098,1,"Sun Bum Original SPF 70 Sunscreen Lotion",98,22.99,Ounce,8.00,$2.87/oz,$22.99,0,NULL,NULL,NULL,NULL,NULL,23
528,"Ao Organics",602564894,1,"Ao Organics Liquid Sunscreen Tinted",43,24.99,Ounce,4.00,$6.25/oz,$27.99,1,24.99,"Maika`i Member Price","2023-04-05 10:00:00","2023-04-12 09:59:59",24.99,23
529,"Ao Organics",602592828,1,"Ao Organics Sunscreen Stick Med",42,15.99,Ounce,2.00,$8.00/oz,$17.99,1,15.99,"Maika`i Member Price","2023-04-05 10:00:00","2023-04-12 09:59:59",15.99,23
530,"Element Herbs",13964029413,1,"Eh Coconut Sunscreen Stk Spf30",56,10.29,Ounce,0.60,$17.15/oz,$10.29,0,NULL,NULL,NULL,NULL,NULL,23
531,"Little Hands Hawaii",680201860643,1,"Little Hands Hawaii Sunscreen Original",83,18.99,Ounce,1.00,$18.99/oz,$18.99,0,NULL,NULL,NULL,NULL,NULL,23
532,"Little Hands Hawaii",680201860636,1,"Little Hands Hawaii Sunscreen Tinted",82,18.99,Ounce,4.00,$4.75/oz,$18.99,0,NULL,NULL,NULL,NULL,NULL,23
533,"Little Hands Hawaii",852673999477,1,"Little Hands Hawaii Tinted Sunscreen",81,15.49,Ounce,4.00,$3.87/oz,$15.49,0,NULL,NULL,NULL,NULL,NULL,23
534,"Maui Vera",856930004041,1,"Maui Vera Mineral Sunscreen Spf30",84,24.49,Ounce,6.50,$3.77/oz,$26.99,1,24.49,"Maika`i Member Price","2023-04-05 10:00:00","2023-04-12 09:59:59",24.49,23
535,"Maui Vera",856930004058,1,"Maui Vera Mineral Sunscreen Spf30",84,12.99,Ounce,3.00,$4.33/oz,$14.99,1,12.99,"Maika`i Member Price","2023-04-05 10:00:00","2023-04-12 09:59:59",12.99,23
537,"Hawaiian Tropic",75486089894,1,"Hawaiian Tropic Island Sport Sunscreen, SPF 30",74,12.19,Ounce,6.00,$2.03/oz,$12.19,0,NULL,NULL,NULL,NULL,NULL,23
538,"Hawaiian Tropic",75486091859,1,"Hawaiian Tropic Silk Hydration Lotion Sunscreen, SPF 30",73,10.99,Ounce,6.00,$1.83/oz,$10.99,0,NULL,NULL,NULL,NULL,NULL,23
539,"Ao Organics",274145810,1,"Ao Organics Reef Safe Sunscreen Lot",41,27.99,Ounce,4.00,$7.00/oz,$27.99,0,NULL,NULL,NULL,NULL,NULL,23
540,"Sun Bum",871760001954,1,"Sun Bum Sunscreen Spray, SPF 15",101,22.99,Ounce,6.00,$3.83/oz,$22.99,0,NULL,NULL,NULL,NULL,NULL,23
541,Neutrogena,86800110804,1,"Neutrogena Sheer Zinc Dry-Touch Sunscreen Broad Spectrum SPF 50",1,19.99,Each,1.00,NULL,$19.99,0,NULL,NULL,NULL,NULL,NULL,23
542,"Hawaiian Tropic",75486087463,1,"Hawaiian Tropic Sheer Touch Ultra Radiance Lotion Sunscreen SPF 15",58,11.19,Ounce,8.00,$1.40/oz,$11.19,0,NULL,NULL,NULL,NULL,NULL,23
543,"Banana Boat",79656031867,1,"Banana Boat Sport Performance Sunscreen, SPF 50",2,12.49,Ounce,8.00,$1.56/oz,$12.49,0,NULL,NULL,NULL,NULL,NULL,23
544,"Banana Boat",79656031799,1,"Banana Boat Sport Sunscreen Spray, SPF 50+",3,12.49,Ounce,6.00,$2.08/oz,$12.49,0,NULL,NULL,NULL,NULL,NULL,23
545,Eucerin,72140032265,1,"Eucerin Sensitive Mineral Sunscreen Lotion SPF 50",22,20.99,Ounce,4.00,$5.25/oz,$20.99,0,NULL,NULL,NULL,NULL,NULL,23
546,"Sun Bum",871760001978,1,"Sun Bum Moisturizing Sunscreen Spray, SPF 50",97,18.99,Ounce,6.00,$3.17/oz,$18.99,0,NULL,NULL,NULL,NULL,NULL,23
547,"Hawaiian Tropic",75486132538,1,"Hawaiian Tropic Mineral Translucent Sunscreen Powder Brush SPF 30",57,21.49,Ounce,0.15,$143.27/oz,$23.99,1,21.49,"Maika`i Member Price","2023-04-05 10:00:00","2023-04-12 09:59:59",21.49,23
548,Neutrogena,86800112945,1,"Neutrogena Neutrogena Sheer Zinc Kids Mineral Sunscreen Broad Spectrum SPF 50+",17,19.59,Ounce,3.00,$6.53/oz,$19.59,0,NULL,NULL,NULL,NULL,NULL,23
549,Neutrogena,86800110828,1,"Neutrogena Pure & Free Baby Sunscreen Lotion Broad Spectrum SPF 50",4,17.99,Ounce,3.00,$6.00/oz,$17.99,0,NULL,NULL,NULL,NULL,NULL,23
550,"Banana Boat",79656024326,1,"Banana Boat Baby 100% Mineral Sunscreen Lotion SPF50",5,13.99,Ounce,6.00,$2.33/oz,$15.49,1,13.99,"Maika`i Member Price","2023-04-05 10:00:00","2023-04-12 09:59:59",13.99,23
551,"Banana Boat",79656024340,1,"Banana Boat Sport Mineral Sunscreen Lotion, SPF 50",47,13.99,Ounce,6.00,$2.33/oz,$15.49,1,13.99,"Maika`i Member Price","2023-04-05 10:00:00","2023-04-12 09:59:59",13.99,23
552,"Banana Boat",79656049718,1,"Banana Boat Sport Performance Sunscreen Lotion, SPF 30",49,12.19,Ounce,8.00,$1.52/oz,$12.19,0,NULL,NULL,NULL,NULL,NULL,23
553,"Banana Boat",79656049725,1,"Banana Boat Sport Performance Sunscreen Lotion, SPF 50+",6,12.19,Ounce,8.00,$1.52/oz,$12.19,0,NULL,NULL,NULL,NULL,NULL,23
554,"Banana Boat",79656031775,1,"Banana Boat Ultra Sport Performance SPF 15 Sunscreen",7,11.49,Ounce,6.00,$1.92/oz,$11.49,0,NULL,NULL,NULL,NULL,NULL,23
555,"Banana Boat",79656004229,1,"Banana Boat Ultra Sport Performance SPF 30 Sunscreen",48,12.19,Ounce,10.00,$1.22/oz,$12.19,0,NULL,NULL,NULL,NULL,NULL,23
556,"Banana Boat",79656031782,1,"Banana Boat Ultra Sport Performance Sunscreen, SPF 30",8,12.19,Ounce,6.00,$2.03/oz,$12.19,0,NULL,NULL,NULL,NULL,NULL,23
557,"Hawaiian Tropic",75486087470,1,"Hawaiian Tropic Sheer Touch Sunscreen Lotion, SPF 30",59,11.19,Ounce,8.00,$1.40/oz,$11.19,0,NULL,NULL,NULL,NULL,NULL,23
558,"Hawaiian Tropic",75486087609,1,"Hawaiian Tropic Sheer Touch Sunscreen Lotion, SPF 50",60,13.49,Ounce,8.00,$1.69/oz,$13.49,0,NULL,NULL,NULL,NULL,NULL,23
559,"Sun Bum",871760000339,1,"Sun Bum Travel Size Moisturizing Sunscreen Lotion SPF70",95,13.99,Ounce,3.00,$4.66/oz,$13.99,0,NULL,NULL,NULL,NULL,NULL,23
560,"Banana Boat",79656044836,1,"Banana Boat Protective Dry Oil Sunscreen with Argan Oil, SPF 15",9,12.19,Ounce,6.00,$2.03/oz,$12.19,0,NULL,NULL,NULL,NULL,NULL,23
561,"Alba Botanica",724742008253,1,"Alba Botanica Hawaiian Sunscreen Soothing Aloe Vera Spf 30",34,14.99,Ounce,4.00,$3.75/oz,$14.99,0,NULL,NULL,NULL,NULL,NULL,23
562,"Alba Botanica",724742003821,1,"Alba Botanica Sunscreen Active Kids Clear Spray, SPF 50",39,19.99,Ounce,6.00,$3.33/oz,$19.99,0,NULL,NULL,NULL,NULL,NULL,23
